ID_SELLER,id,url,Tipo,Marca,Modelo,Ano,Variante,Kilometraje,Color,description,price,Combustible,Dueno,Tipo_de_vendedor,Currency,create_date,direccion,Comuna,Ciudad,vendor,cnpj_cpf,carroceria,number_of_photos,photos,phone
3855071,53504048,"https://www.webmotors.com.br/comprar/HYUNDAI/TUCSON/16-16V-T-GDI-GASOLINA-GLS-ECOSHIFT/4-portas/2018-2019/53504048","car","HYUNDAI","TUCSON",2019,"1.6 16V T-GDI GASOLINA GLS ECOSHIFT",96732,"Branco","BestCar Curitiba: Qualidade, Segurança e Tranquilidade na Compra do Seu Carro!Na BestCar Curitiba, você encontra muito mais do que apenas um carro. Você encontra a confiança e a tranquilidade de comprar um veículo seminovo com a garantia de qualidade que você merece.Por que escolher a BestCar Curitiba?Estoque com Aprovação na Perícia Veicular:Todos os nossos carros passam por uma rigorosa perícia veicular para garantir sua procedência e bom estado.Dessa forma, você tem a certeza de q","117900","Gasolina","BEST CAR CURITIBA",false,"R$","2024-07-29T14:49:28","","Curitiba","Paraná (PR)","Loja","22685141000128","Utilitário esportivo",20,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
3361096,53118100,"https://www.webmotors.com.br/comprar/PORSCHE/CAYENNE/30-V6-E-HYBRID-PLATINUM-EDITION-AWD-TIPTRONIC-S/4-portas/2022-2023/53118100","car","PORSCHE","CAYENNE",2023,"3.0 V6 E-HYBRID PLATINUM EDITION AWD TIPTRONIC S",16370,"Azul","","679000","Gasolina e elétrico","Via Bella |  Veículos Especiais",false,"R$","2024-07-05T17:33:40","","Caxias do Sul","Rio Grande do Sul (RS)","Loja","02318249000175","Utilitário esportivo",20,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(54███027███00"
3882281,53523535,"https://www.webmotors.com.br/comprar/VOLKSWAGEN/TAOS/14-250-TSI-TOTAL-FLEX-HIGHLINE-AUTOMATICO/4-portas/2021-2022/53523535","car","VOLKSWAGEN","TAOS",2022,"1.4 250 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO",35000,"Preto","novíssimo, pneus novos. Outros Opcionais: Assistente de Partida em Rampa, Banco bi-partido, Comando de áudio no volante, Controle de estabilidade, Direção Elétrica, Distribuição eletrônica de frenagem, Farol de neblina, Kit Multimídia, MP3 Player, Pára-choques na cor do veículo, Porta-copos.","161900","Gasolina e álcool","DINAMICA VEICULOS",false,"R$","2024-07-30T14:19:59","","Porto Ferreira","São Paulo (SP)","Loja","31422613000140","Utilitário esportivo",10,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","080███07-███"
3838966,53471848,"https://www.webmotors.com.br/comprar/TOYOTA/PRIUS/18-16V-HIBRIDO-4P-AUTOMATICO/4-portas/2017-2018/53471848","car","TOYOTA","PRIUS",2018,"1.8 16V HÍBRIDO 4P AUTOMÁTICO",114614,"Prata","","89990","Gasolina e elétrico","SARVEL VEICULOS",false,"R$","2024-07-26T14:00:59","","Brasília","Distrito Federal (DF)","Loja","11858524000134","Hatchback",15,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
3877877,53521321,"https://www.webmotors.com.br/comprar/RENAULT/KWID/10-12V-SCE-FLEX-ZEN-MANUAL/4-portas/2020-2021/53521321","car","RENAULT","KWID",2021,"1.0 12V SCE FLEX ZEN MANUAL",74000,"Preto","Império Automóveis:

-Temos procedência, qualidade, experiência para fazer o melhor negócio com nossos clientes. 

-Aceitamos o seu usado mesmo com dívidas. Melhor avaliação do mercado!

NÃO POSSUÍMOS NENHUMA FILIAL!

Nos reservamos ao direito de corrigir eventuais erros na digitação. Condições sujeitas à alteração sem prévio aviso.","48900","Gasolina e álcool","IMPÉRIO AUTOMÓVEIS",false,"R$","2024-07-30T12:28:24","","São Paulo","São Paulo (SP)","Loja","30179150000175","Hatchback",19,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███420███86"
3587830,53522992,"https://www.webmotors.com.br/comprar/FIAT/TORO/20-16V-TURBO-DIESEL-RANCH-4WD-AT9/4-portas/2019/53522992","car","FIAT","TORO",2019,"2.0 16V TURBO DIESEL RANCH 4WD AT9",79156,"Cinza","LAUDO CAUTELAR APROVADO + VEICULO IMPECÁVEL. Outros Opcionais: Kit Multimídia.","126800","Diesel","ROMAG VEICULOS",false,"R$","2024-07-30T13:52:01","","São Paulo","São Paulo (SP)","Loja","02257985000160","Picape",17,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███420███59"
3836963,54108524,"https://www.webmotors.com.br/comprar/HONDA/CIVIC/15-16V-TURBO-GASOLINA-TOURING-4P-CVT/4-portas/2018-2019/54108524","car","HONDA","CIVIC",2019,"1.5 16V TURBO GASOLINA TOURING 4P CVT",101889,"Preto","Na Azul Veículos você encontra seu seminovo com procedência, garantia e vistoria cautelar aprovada. As melhores condições de compra, venda, troca, troca com troco e financiamento. A escolha do melhor carro para você, sua família ou empresa, seja ele hatch, sedan, SUV, utilitário, minivan, picape, econômico ou esportivo. Nós reservamos o direito de corrigir eventuais erros de digitação e/ou publicação.","129900","Gasolina","Azul Veiculos Moraes Sales",false,"R$","2024-08-28T16:45:13","","Campinas","São Paulo (SP)","Loja","10959303000190","Sedã",20,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(19███042███27"
3920353,53553701,"https://www.webmotors.com.br/comprar/PEUGEOT/208/10-FIREFLY-FLEX-LIKE-MANUAL/4-portas/2022-2023/53553701","car","PEUGEOT","208",2023,"1.0 FIREFLY FLEX LIKE MANUAL",43748,"Prata","","67220","Gasolina e álcool","Seminovos Movida Fortaleza Av. Santos Dumont",false,"R$","2024-08-01T02:30:22","","Fortaleza","Ceará (CE)","Loja","07976147030663","Hatchback",8,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(85███042███95"
3921039,53913071,"https://www.webmotors.com.br/comprar/BMW/Z4/30-ROADSTER-4X2-35I-I6-24V-GASOLINA-2P-AUTOMATICO/2-portas/2009-2010/53913071","car","BMW","Z4",2010,"3.0 ROADSTER 4X2 35I I6 24V GASOLINA 2P AUTOMÁTICO",69000,"Branco","Veículo impecável, revisado com garantia. Para apaixonados do carro. Vale conferir !! Outros Opcionais: Banco bi-partido.","220000","Gasolina","FMZ MOTORS",false,"R$","2024-08-19T17:45:06","","Curitiba","Paraná (PR)","Loja","47141751000191","Conversível",7,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(41███042███55"
3913989,54004106,"https://www.webmotors.com.br/comprar/MERCEDES-BENZ/GLA-200/16-CGI-STYLE-16V-TURBO-FLEX-4P-AUTOMATICO/4-portas/2017/54004106","car","MERCEDES-BENZ","GLA 200",2017,"1.6 CGI STYLE 16V TURBO FLEX 4P AUTOMÁTICO",85012,"Preto","","109900","Gasolina e álcool","ideal multimarcas",false,"R$","2024-08-23T11:41:29","","Ribeirão Pires","São Paulo (SP)","Loja","19562429000109","Utilitário esportivo",19,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███420███76"
3825847,54144709,"https://www.webmotors.com.br/comprar/FIAT/TORO/20-16V-TURBO-DIESEL-ULTRA-4WD-AT9/4-portas/2021-2022/54144709","car","FIAT","TORO",2022,"2.0 16V TURBO DIESEL ULTRA 4WD AT9",63995,"Branco","","139900","Diesel","BELCAR VEICULOS",false,"R$","2024-08-30T10:53:16","","Goiânia","Goiás (GO)","Concessionária","02918639000186","Picape",1,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(62███142███77"
3858124,53961785,"https://www.webmotors.com.br/comprar/TOYOTA/COROLLA/20-VVT-IE-FLEX-XEI-DIRECT-SHIFT/4-portas/2022-2023/53961785","car","TOYOTA","COROLLA",2023,"2.0 VVT-IE FLEX XEI DIRECT SHIFT",50712,"Preto","Essa é para VOCÊ que pretende adquirir um CARRO nos próximos dias! 

E esse COROLLA está com as melhores condições do Brasil para você adquirir ela aqui na Rcar Seminovos. Outros Opcionais: Banco bi-partido, Comando de áudio no volante, Controle de estabilidade, Direção Elétrica, Distribuição eletrônica de frenagem, Farol de neblina, Kit Multimídia, MP3 Player, Pára-choques na cor do veículo.","134990","Gasolina e álcool","RCAR SEMINOVOS",false,"R$","2024-08-21T17:30:25","","Brasília","Distrito Federal (DF)","Loja","24455151000100","Sedã",17,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(61███042███69"
3877877,52833181,"https://www.webmotors.com.br/comprar/MINI/COUNTRYMAN/16-S-TURBO-16V-184CV-GASOLINA-4P-AUTOMATICO/4-portas/2011/52833181","car","MINI","COUNTRYMAN",2011,"1.6 S TURBO 16V 184CV GASOLINA 4P AUTOMÁTICO",83000,"Cinza","Império Automóveis:

OBSERVAÇÃO: ***TODAS AS REVISÕES NA CONCESSIONÁRIA***

-Temos procedência, qualidade e experiência para fazer o melhor negócio com nossos clientes. 

-Aceitamos o seu usado mesmo com dívidas. Melhor avaliação do mercado!

PROCURAR PELOS VENDEDORES FELIPE OU LUIZ

NÃO POSSUÍMOS NENHUMA FILIAL!

Nos reservamos ao direito de corrigir eventuais erros na digitação. Condições sujeitas à alteração sem prévio aviso.
","84900","Gasolina","IMPÉRIO AUTOMÓVEIS",false,"R$","2024-06-20T10:55:17","","São Paulo","São Paulo (SP)","Loja","30179150000175","Utilitário esportivo",14,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
3952341,53315739,"https://www.webmotors.com.br/comprar/HONDA/CIVIC/20-16V-FLEXONE-EX-4P-CVT/4-portas/2021/53315739","car","HONDA","CIVIC",2021,"2.0 16V FLEXONE EX 4P CVT",46000,"Prata","carro muito novinho, sem retoques nem detalhes, carro de não fumante, com manual e chave reservas, cautelar 100% aprovado. Outros Opcionais: Banco bi-partido, Comando de áudio no volante, Controle de estabilidade, Direção Elétrica, Distribuição eletrônica de frenagem, Farol de neblina, Kit Multimídia, Pára-choques na cor do veículo.","123990","Gasolina e álcool","LAND MOTORS",false,"R$","2024-07-17T11:33:58","","São Paulo","São Paulo (SP)","Loja","50837390000127","Sedã",15,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███420███66"
3839324,53975501,"https://www.webmotors.com.br/comprar/FIAT/TORO/20-16V-TURBO-DIESEL-ULTRA-4WD-AT9/4-portas/2020/53975501","car","FIAT","TORO",2020,"2.0 16V TURBO DIESEL ULTRA 4WD AT9",103699,"Branco","","129900","Diesel","FELIVEL",false,"R$","2024-08-22T11:12:56","","Jundiaí","São Paulo (SP)","Concessionária","10425021000102","Picape",10,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███230███06"
3918898,53816516,"https://www.webmotors.com.br/comprar/FIAT/PULSE/10-TURBO-200-FLEX-AUDACE-CVT/4-portas/2022/53816516","car","FIAT","PULSE",2022,"1.0 TURBO 200 FLEX AUDACE CVT",56448,"Branco","","94750","Gasolina e álcool","Unidas Seminovos Mesquita",false,"R$","2024-08-14T10:58:56","","Mesquita","Rio de Janeiro (RJ)","Loja","45736131011708","Utilitário esportivo",16,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(21███952███67"
